example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-566,test,1,tigges,True,0.79167,Vividly conveys both the pitfalls and the pleasures of over-the-top love.,Review Text: Vividly conveys both the pitfalls and the pleasures of over-the-top love. Review Sentiment:,'Review Text: Vividly conveys both the pitfalls and the pleasures of over-the-top love. Review Sentiment:',52657669657720546578743a2056697669646c7920636f6e7665797320626f7468207468652070697466616c6c7320616e642074686520706c65617375726573206f66206f7665722d7468652d746f70206c6f76652e205265766965772053656e74696d656e743a,d664a62e8b45b9edf0a4c9138c5c428f9bb4264d3d9643b121e22fa21e946bdb,"[50256, 14832, 8255, 25, 569, 1699, 306, 24748, 893, 1111, 262, 45716, 290, 262, 35396, 286, 625, 12, 1169, 12, 4852, 1842, 13, 6602, 11352, 3681, 25]",27,21,28
sst-568,test,1,tigges,True,0.65278,A pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances.,Review Text: A pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances. Review Sentiment:,'Review Text: A pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances. Review Sentiment:',52657669657720546578743a20412070726f2d6661742066617263652074686174206f766572636f6d6573206d756368206f662069747320657863657373697665206d6f72616c2062616767616765207468616e6b7320746f2074776f2061707065616c696e67206c65616420706572666f726d616e6365732e205265766965772053656e74696d656e743a,a42d735eab6ac5d79e3b6706789ed064c52e0848187bfe755b423673665f9db2,"[50256, 14832, 8255, 25, 317, 386, 12, 17359, 1290, 344, 326, 625, 8988, 881, 286, 663, 13181, 6573, 30466, 5176, 284, 734, 16403, 1085, 13289, 13, 6602, 11352, 3681, 25]",30,23,30
sst-569,test,1,tigges,True,0.75,"For the first two-thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride.","Review Text: For the first two-thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride. Review Sentiment:","'Review Text: For the first two-thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride. Review Sentiment:'",52657669657720546578743a20466f72207468652066697273742074776f2d746869726473206f66207468697320737061726b6c696e676c7920696e76656e7469766520616e642061727466756c2c20616c77617973206661737420616e6420667572696f75732074616c652c206b6964732077696c6c20676f2068617070696c7920616c6f6e6720666f722074686520726964652e205265766965772053656e74696d656e743a,a71672f54bb615e5d9e2af33d16023d2c45b1c5f48f2ca3af0cfd43e167e1930,"[50256, 14832, 8255, 25, 1114, 262, 717, 734, 12, 17936, 286, 428, 39072, 306, 47602, 290, 1242, 913, 11, 1464, 3049, 290, 21799, 12838, 11, 3988, 481, 467, 18177, 1863, 329, 262, 6594, 13, 6602, 11352, 3681, 25]",38,32,39
sst-570,test,1,tigges,True,0.65278,"Majidi's poetic love story is a ravishing consciousness-raiser, if a bit draggy at times.","Review Text: Majidi's poetic love story is a ravishing consciousness-raiser, if a bit draggy at times. Review Sentiment:","""Review Text: Majidi's poetic love story is a ravishing consciousness-raiser, if a bit draggy at times. Review Sentiment:""",52657669657720546578743a204d616a696469277320706f65746963206c6f76652073746f7279206973206120726176697368696e6720636f6e7363696f75736e6573732d7261697365722c206966206120626974206472616767792061742074696d65732e205265766965772053656e74696d656e743a,89710d85fb75140704e6f4d8d5ab42e608700d173b11a65c36b8720cd7dcb341,"[50256, 14832, 8255, 25, 12390, 19830, 338, 38273, 1842, 1621, 318, 257, 24343, 3929, 10510, 12, 430, 5847, 11, 611, 257, 1643, 6715, 1360, 379, 1661, 13, 6602, 11352, 3681, 25]",31,24,30
sst-571,test,1,tigges,True,0.83333,The smartest bonehead comedy of the summer.,Review Text: The smartest bonehead comedy of the summer. Review Sentiment:,'Review Text: The smartest bonehead comedy of the summer. Review Sentiment:',52657669657720546578743a2054686520736d61727465737420626f6e656865616420636f6d656479206f66207468652073756d6d65722e205265766965772053656e74696d656e743a,2474512ac0e4ecda194807fa9fabb39f1b136d5d0707a3f8d6d47399f2d8ce85,"[50256, 14832, 8255, 25, 383, 44730, 9970, 2256, 10997, 286, 262, 3931, 13, 6602, 11352, 3681, 25]",17,11,18
sst-572,test,1,tigges,True,0.80556,Effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience.,Review Text: Effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience. Review Sentiment:,'Review Text: Effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience. Review Sentiment:',52657669657720546578743a204566666563746976656c79206665656473206f75722073656e736573207769746820746865206368696c6c696e672073696768747320616e6420736f756e64732066726f6d2077697468696e207468652063616d7020746f20637265617465206120636f6d706c6574656c79206e756d62696e6720657870657269656e63652e205265766965772053656e74696d656e743a,8d5f02ae7d32dea7832ceab51f481c41f2db89ccb50712046f0eb8b58515085a,"[50256, 14832, 8255, 25, 7896, 2280, 21318, 674, 17627, 351, 262, 28010, 21343, 290, 5238, 422, 1626, 262, 1413, 284, 2251, 257, 3190, 997, 4623, 1998, 13, 6602, 11352, 3681, 25]",31,24,31
sst-573,test,1,tigges,True,0.84722,I love the way that it took chances and really asks you to take these great leaps of faith and pays off.,Review Text: I love the way that it took chances and really asks you to take these great leaps of faith and pays off. Review Sentiment:,'Review Text: I love the way that it took chances and really asks you to take these great leaps of faith and pays off. Review Sentiment:',52657669657720546578743a2049206c6f76652074686520776179207468617420697420746f6f6b206368616e63657320616e64207265616c6c792061736b7320796f7520746f2074616b65207468657365206772656174206c65617073206f6620666169746820616e642070617973206f66662e205265766965772053656e74696d656e743a,bed8dfde7b6c47e17ab213432f671576abc9c64c9c9148bd670249530bbc7df1,"[50256, 14832, 8255, 25, 314, 1842, 262, 835, 326, 340, 1718, 8395, 290, 1107, 7893, 345, 284, 1011, 777, 1049, 37312, 286, 4562, 290, 13831, 572, 13, 6602, 11352, 3681, 25]",31,25,32
sst-574,test,1,tigges,True,0.875,"In his debut as a film director, Denzel Washington delivers a lean and engaging work.","Review Text: In his debut as a film director, Denzel Washington delivers a lean and engaging work. Review Sentiment:","'Review Text: In his debut as a film director, Denzel Washington delivers a lean and engaging work. Review Sentiment:'",52657669657720546578743a20496e2068697320646562757420617320612066696c6d206469726563746f722c2044656e7a656c2057617368696e67746f6e2064656c69766572732061206c65616e20616e6420656e676167696e6720776f726b2e205265766965772053656e74696d656e743a,737fa87d5eda794a2c4d0efc525cc5562a790949942af3eee6e9c8d1a1964d12,"[50256, 14832, 8255, 25, 554, 465, 8886, 355, 257, 2646, 3437, 11, 5601, 17396, 2669, 16316, 257, 10904, 290, 11932, 670, 13, 6602, 11352, 3681, 25]",26,19,26
sst-577,test,1,tigges,True,0.81944,"The movie's quiet affirmation of neighborhood values gives it an honest, lived-in glow.","Review Text: The movie's quiet affirmation of neighborhood values gives it an honest, lived-in glow. Review Sentiment:","""Review Text: The movie's quiet affirmation of neighborhood values gives it an honest, lived-in glow. Review Sentiment:""",52657669657720546578743a20546865206d6f76696527732071756965742061666669726d6174696f6e206f66206e65696768626f72686f6f642076616c75657320676976657320697420616e20686f6e6573742c206c697665642d696e20676c6f772e205265766965772053656e74696d656e743a,6d22f70c4b4377a447ed53f89c0e59b539e5342cb331b832a85e1c3a8a46e0df,"[50256, 14832, 8255, 25, 383, 3807, 338, 5897, 46365, 286, 6232, 3815, 3607, 340, 281, 5508, 11, 5615, 12, 259, 19634, 13, 6602, 11352, 3681, 25]",26,20,27
sst-578,test,1,tigges,True,0.70833,"A teasing drama whose relentless good-deed\/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting, less symmetrical, less obviously cross-shaped creation.","Review Text: A teasing drama whose relentless good-deed\/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting, less symmetrical, less obviously cross-shaped creation. Review Sentiment:","'Review Text: A teasing drama whose relentless good-deed\\/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting, less symmetrical, less obviously cross-shaped creation. Review Sentiment:'",52657669657720546578743a20412074656173696e67206472616d612077686f73652072656c656e746c65737320676f6f642d646565645c2f6261642d6465656420726576657273616c7320617265206a75737420696e746572657374696e6720656e6f75676820746f206d616b6520612073696e6e6572206c696b65206d65207072617920666f7220616e206576656e206d6f726520696e746572657374696e672c206c6573732073796d6d6574726963616c2c206c657373206f6276696f75736c792063726f73732d736861706564206372656174696f6e2e205265766965772053656e74696d656e743a,648018b187dbd9f6c5676cef93a8782605210ed36a4e6f57d9620c33409fd446,"[50256, 14832, 8255, 25, 317, 34417, 10512, 3025, 25488, 922, 12, 67, 2308, 11139, 14774, 12, 67, 2308, 10372, 874, 389, 655, 3499, 1576, 284, 787, 257, 264, 5083, 588, 502, 12472, 329, 281, 772, 517, 3499, 11, 1342, 23606, 34546, 11, 1342, 6189, 3272, 12, 16760, 6282, 13, 6602, 11352, 3681, 25]",53,44,51
sst-579,test,1,tigges,True,0.79167,Hayek is stunning as Frida and... a star-making project.,Review Text: Hayek is stunning as Frida and... a star-making project. Review Sentiment:,'Review Text: Hayek is stunning as Frida and... a star-making project. Review Sentiment:',52657669657720546578743a20486179656b206973207374756e6e696e6720617320467269646120616e642e2e2e206120737461722d6d616b696e672070726f6a6563742e205265766965772053656e74696d656e743a,06da3171119417aeede554b4497a8e4e2ec301dbf7768ab53b767dc3841aeecd,"[50256, 14832, 8255, 25, 9075, 988, 318, 13393, 355, 1305, 3755, 290, 986, 257, 3491, 12, 8601, 1628, 13, 6602, 11352, 3681, 25]",23,16,23
sst-580,test,1,tigges,True,0.68056,It's both a necessary political work and a fascinating documentary...,Review Text: It's both a necessary political work and a fascinating documentary... Review Sentiment:,"""Review Text: It's both a necessary political work and a fascinating documentary... Review Sentiment:""",52657669657720546578743a204974277320626f74682061206e656365737361727920706f6c69746963616c20776f726b20616e6420612066617363696e6174696e6720646f63756d656e746172792e2e2e205265766965772053656e74696d656e743a,cefee5db51abd7f3f4ed0213055fd66ed1391f7b09539bccc9b5af55fd2139eb,"[50256, 14832, 8255, 25, 632, 338, 1111, 257, 3306, 1964, 670, 290, 257, 13899, 11648, 986, 6602, 11352, 3681, 25]",20,13,20
sst-581,test,1,tigges,True,0.80556,"Hilarious, acidic Brit comedy.","Review Text: Hilarious, acidic Brit comedy. Review Sentiment:","'Review Text: Hilarious, acidic Brit comedy. Review Sentiment:'",52657669657720546578743a2048696c6172696f75732c20616369646963204272697420636f6d6564792e205265766965772053656e74696d656e743a,df2475398fc60350fc928828c3ec6bff67cab6bf6708577cebd063dc61d77ce5,"[50256, 14832, 8255, 25, 367, 1794, 699, 11, 42987, 2490, 10997, 13, 6602, 11352, 3681, 25]",16,9,16
sst-583,test,1,tigges,True,0.55556,An ironic speculation on democracy in a culture unaccustomed to it.,Review Text: An ironic speculation on democracy in a culture unaccustomed to it. Review Sentiment:,'Review Text: An ironic speculation on democracy in a culture unaccustomed to it. Review Sentiment:',52657669657720546578743a20416e2069726f6e69632073706563756c6174696f6e206f6e2064656d6f637261637920696e20612063756c7475726520756e6163637573746f6d656420746f2069742e205265766965772053656e74696d656e743a,031aab996588d27269dab6cd9b7dcdc204795306f93fbfac2bf8219bcd13028f,"[50256, 14832, 8255, 25, 1052, 25304, 13367, 319, 7996, 287, 257, 3968, 555, 4134, 22646, 284, 340, 13, 6602, 11352, 3681, 25]",22,15,22
sst-586,test,1,tigges,True,0.88889,The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth.,Review Text: The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth. Review Sentiment:,'Review Text: The inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth. Review Sentiment:',52657669657720546578743a2054686520696e686572656e7420737472656e677468206f6620746865206d6174657269616c2061732077656c6c2061732074686520696e74656772697479206f66207468652066696c6d6d616b657273206769766573207468697320636f6d696e672d6f662d6167652073746f727920726573747261696e742061732077656c6c206173207761726d74682e205265766965772053656e74696d656e743a,d8093461f88e2c7f7d0428daaa33e8c7cc5a1970598997f37248e6512b16480b,"[50256, 14832, 8255, 25, 383, 11519, 4202, 286, 262, 2587, 355, 880, 355, 262, 11540, 286, 262, 28303, 3607, 428, 2406, 12, 1659, 12, 496, 1621, 24596, 355, 880, 355, 23125, 13, 6602, 11352, 3681, 25]",36,29,36
sst-587,test,1,tigges,True,0.79167,"Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material.","Review Text: Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material. Review Sentiment:","""Review Text: Led by Griffin's smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material. Review Sentiment:""",52657669657720546578743a204c6564206279204772696666696e277320736d6172746c79206e75616e63656420706572666f726d616e636520616e6420656e746875736961736d2c207468652063617374206861732061206c6f74206f662066756e207769746820746865206d6174657269616c2e205265766965772053656e74696d656e743a,90aba8b3962e7d3905018b32a68a2015a889cc73dc6f7c284d59769ed11d76ac,"[50256, 14832, 8255, 25, 22964, 416, 16525, 338, 4451, 306, 34150, 2854, 290, 17131, 11, 262, 3350, 468, 257, 1256, 286, 1257, 351, 262, 2587, 13, 6602, 11352, 3681, 25]",30,25,31
sst-588,test,1,tigges,True,0.77778,Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth.,Review Text: Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth. Review Sentiment:,'Review Text: Tuck Everlasting achieves a delicate balance of romantic innocence and philosophical depth. Review Sentiment:',52657669657720546578743a205475636b20457665726c617374696e6720616368696576657320612064656c69636174652062616c616e6365206f6620726f6d616e74696320696e6e6f63656e636520616e64207068696c6f736f70686963616c2064657074682e205265766965772053656e74696d656e743a,9ecfa28458fb399067d0308cf7432acc2072f87d59fa739502225fa501d5b940,"[50256, 14832, 8255, 25, 309, 1347, 10776, 24810, 41885, 257, 19217, 5236, 286, 14348, 24211, 290, 17580, 6795, 13, 6602, 11352, 3681, 25]",23,16,23
sst-589,test,1,tigges,True,0.77778,"A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills.","Review Text: A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills. Review Sentiment:","'Review Text: A gentle blend of present day testimonials, surviving footage of Burstein and his family performing, historical archives, and telling stills. Review Sentiment:'",52657669657720546578743a20412067656e746c6520626c656e64206f662070726573656e74206461792074657374696d6f6e69616c732c20737572766976696e6720666f6f74616765206f6620427572737465696e20616e64206869732066616d696c7920706572666f726d696e672c20686973746f726963616c2061726368697665732c20616e642074656c6c696e67207374696c6c732e205265766965772053656e74696d656e743a,2dad6cdee9a887fe2a935e3bd0e818fa2077ed86312caf339eec317b3d3e2472,"[50256, 14832, 8255, 25, 317, 10296, 13516, 286, 1944, 1110, 8844, 261, 8231, 11, 16997, 9640, 286, 5481, 5714, 290, 465, 1641, 9489, 11, 6754, 22415, 11, 290, 5149, 991, 82, 13, 6602, 11352, 3681, 25]",36,28,35
sst-593,test,1,tigges,True,0.61111,An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece.,Review Text: An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece. Review Sentiment:,'Review Text: An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece. Review Sentiment:',52657669657720546578743a20416e20756e6576656e2062757420696e7472696775696e67206472616d612074686174206973207061727420686f6d61676520616e6420706172742072656d616b65206f6620746865204974616c69616e206d617374657270696563652e205265766965772053656e74696d656e743a,27a1eb7f36ceeda82618f0157c62461b02af2f19e28715b3dc16d9f45323c08e,"[50256, 14832, 8255, 25, 1052, 30690, 475, 19827, 10512, 326, 318, 636, 31044, 290, 636, 28763, 286, 262, 8200, 30669, 13, 6602, 11352, 3681, 25]",25,18,25
sst-594,test,1,tigges,True,0.80556,Windtalkers celebrates the human spirit and packs an emotional wallop.,Review Text: Windtalkers celebrates the human spirit and packs an emotional wallop. Review Sentiment:,'Review Text: Windtalkers celebrates the human spirit and packs an emotional wallop. Review Sentiment:',52657669657720546578743a2057696e6474616c6b6572732063656c65627261746573207468652068756d616e2073706972697420616e64207061636b7320616e20656d6f74696f6e616c2077616c6c6f702e205265766965772053656e74696d656e743a,d2017796f84c5466afc905a70e9f213c9c435d8912abb8b509a00416dfe00899,"[50256, 14832, 8255, 25, 3086, 16620, 364, 24538, 262, 1692, 4437, 290, 15186, 281, 7016, 3355, 404, 13, 6602, 11352, 3681, 25]",22,15,22
sst-595,test,1,tigges,True,0.80556,"Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version.","Review Text: Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version. Review Sentiment:","""Review Text: Having never been a huge fan of Dickens' 800-page novel, it surprised me how much pleasure I had watching McGrath's version. Review Sentiment:""",52657669657720546578743a20486176696e67206e65766572206265656e206120687567652066616e206f66204469636b656e7327203830302d70616765206e6f76656c2c20697420737572707269736564206d6520686f77206d75636820706c656173757265204920686164207761746368696e67204d63477261746827732076657273696f6e2e205265766965772053656e74696d656e743a,ca9bcb6092667a7daac92fa462073f9206c7d103b6783ff69a37ffc7cae3e466,"[50256, 14832, 8255, 25, 11136, 1239, 587, 257, 3236, 4336, 286, 46167, 6, 10460, 12, 7700, 5337, 11, 340, 6655, 502, 703, 881, 9476, 314, 550, 4964, 41114, 776, 338, 2196, 13, 6602, 11352, 3681, 25]",36,31,38
sst-596,test,1,tigges,True,0.76389,"The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates.","Review Text: The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates. Review Sentiment:","'Review Text: The best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates. Review Sentiment:'",52657669657720546578743a205468652062657374207468696e67207468652066696c6d20646f657320697320746f2073686f77207573206e6f74206f6e6c7920776861742074686174206d696e64206c6f6f6b73206c696b652c2062757420686f77207468652063726561746976652070726f6365737320697473656c66206f706572617465732e205265766965772053656e74696d656e743a,a2230b4ec18b31bd359c13e579941d15e2565da2db2a2e40a046039f9b9ddc63,"[50256, 14832, 8255, 25, 383, 1266, 1517, 262, 2646, 857, 318, 284, 905, 514, 407, 691, 644, 326, 2000, 3073, 588, 11, 475, 703, 262, 7325, 1429, 2346, 14051, 13, 6602, 11352, 3681, 25]",34,27,34
sst-597,test,1,tigges,True,0.73611,"For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way.","Review Text: For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way. Review Sentiment:","'Review Text: For all its failed connections, Divine Secrets of the Ya-Ya Sisterhood is nurturing, in a gauzy, dithering way. Review Sentiment:'",52657669657720546578743a20466f7220616c6c20697473206661696c656420636f6e6e656374696f6e732c20446976696e652053656372657473206f66207468652059612d596120536973746572686f6f64206973206e7572747572696e672c20696e2061206761757a792c20646974686572696e67207761792e205265766965772053656e74696d656e743a,d9df3fb55b6b00300c381909d4c53bc545270923681ffaa0b7b968e0d5808345,"[50256, 14832, 8255, 25, 1114, 477, 663, 4054, 8787, 11, 13009, 23561, 286, 262, 26421, 12, 56, 64, 26553, 2894, 318, 47416, 11, 287, 257, 14885, 7357, 11, 288, 40861, 835, 13, 6602, 11352, 3681, 25]",36,32,39
sst-599,test,1,tigges,True,0.6875,But some unexpected zigs and zags help.,Review Text: But some unexpected zigs and zags help. Review Sentiment:,'Review Text: But some unexpected zigs and zags help. Review Sentiment:',52657669657720546578743a2042757420736f6d6520756e6578706563746564207a69677320616e64207a6167732068656c702e205265766965772053656e74696d656e743a,eca2e0056b1c664ec0549701d7162f3bb40ac3d7051f2cce255b5ac34c975d3f,"[50256, 14832, 8255, 25, 887, 617, 10059, 1976, 9235, 290, 1976, 3775, 1037, 13, 6602, 11352, 3681, 25]",18,11,18
sst-600,test,1,tigges,True,0.79167,The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers.,Review Text: The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers. Review Sentiment:,'Review Text: The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers. Review Sentiment:',52657669657720546578743a205468652066696c6d6d616b65727320736b696c6c66756c6c792065766f6b65207468652073656e7365206f66206d656e6163652074686174206e617475726520686f6c647320666f72206d616e7920757262616e206477656c6c6572732e205265766965772053656e74696d656e743a,a79c91617f8297241e8b5f8baa8e47522ab609c17ffb8489ecc1a2ed39b2e21c,"[50256, 14832, 8255, 25, 383, 28303, 5032, 2759, 44672, 262, 2565, 286, 36292, 326, 3450, 6622, 329, 867, 7876, 14046, 364, 13, 6602, 11352, 3681, 25]",26,21,28
sst-601,test,1,tigges,True,0.76389,"The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them.","Review Text: The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them. Review Sentiment:","'Review Text: The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, preciously exposed as history corners them. Review Sentiment:'",52657669657720546578743a20546865206c617365722d70726f6a6563746564207061696e74696e67732070726f766964652061207370656c6c2d63617374696e67206265617574792c207768696c652052757373656c6c20616e64204472657966757320617265206120726f6d616e7469632070616972696e67206f66206865617274732c2070726563696f75736c79206578706f73656420617320686973746f727920636f726e657273207468656d2e205265766965772053656e74696d656e743a,a51ef25d3bc522e36557d9146a7c39c57f4afbcf82bbcbeb01ab516097fee543,"[50256, 14832, 8255, 25, 383, 12855, 12, 16302, 276, 21641, 2148, 257, 4822, 12, 19913, 8737, 11, 981, 11563, 290, 360, 4364, 69, 385, 389, 257, 14348, 27356, 286, 11954, 11, 3718, 6819, 7362, 355, 2106, 14371, 606, 13, 6602, 11352, 3681, 25]",43,36,43
sst-603,test,1,tigges,True,0.72222,"This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s.","Review Text: This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s. Review Sentiment:","'Review Text: This romantic thriller is steeped in the atmosphere of wartime England, and ably captures the speech patterns, moral codes and ideals of the 1940s. Review Sentiment:'",52657669657720546578743a205468697320726f6d616e74696320746872696c6c6572206973207374656570656420696e207468652061746d6f737068657265206f662077617274696d6520456e676c616e642c20616e642061626c792063617074757265732074686520737065656368207061747465726e732c206d6f72616c20636f64657320616e6420696465616c73206f66207468652031393430732e205265766965772053656e74696d656e743a,5a48ba882d6466e6d226c0a589369c5623060562d4a162e1910ce0830d9141d7,"[50256, 14832, 8255, 25, 770, 14348, 32251, 318, 14559, 276, 287, 262, 8137, 286, 35382, 4492, 11, 290, 450, 306, 23007, 262, 4046, 7572, 11, 6573, 12416, 290, 22247, 286, 262, 16236, 82, 13, 6602, 11352, 3681, 25]",38,31,38
sst-604,test,1,tigges,True,0.83333,"Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances.","Review Text: Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances. Review Sentiment:","""Review Text: Divine Secrets of the Ya-Ya Sisterhood may not be exactly divine, but it's definitely--defiantly--ya ya, what with all of those terrific songs and spirited performances. Review Sentiment:""",52657669657720546578743a20446976696e652053656372657473206f66207468652059612d596120536973746572686f6f64206d6179206e6f742062652065786163746c7920646976696e652c20627574206974277320646566696e6974656c792d2d64656669616e746c792d2d79612079612c2077686174207769746820616c6c206f662074686f736520746572726966696320736f6e677320616e6420737069726974656420706572666f726d616e6365732e205265766965772053656e74696d656e743a,6e0cf4411a5dbf25b54a95b3b6766688b939e0e9e885217223bd2e97bc57d2df,"[50256, 14832, 8255, 25, 13009, 23561, 286, 262, 26421, 12, 56, 64, 26553, 2894, 743, 407, 307, 3446, 11871, 11, 475, 340, 338, 4753, 438, 4299, 3014, 306, 438, 3972, 21349, 11, 644, 351, 477, 286, 883, 23754, 7259, 290, 46875, 13289, 13, 6602, 11352, 3681, 25]",47,42,48
sst-606,test,1,tigges,True,0.72222,"A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance.","Review Text: A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance. Review Sentiment:","'Review Text: A journey through memory, a celebration of living, and a sobering rumination on fatality, classism, and ignorance. Review Sentiment:'",52657669657720546578743a2041206a6f75726e6579207468726f756768206d656d6f72792c20612063656c6562726174696f6e206f66206c6976696e672c20616e64206120736f626572696e672072756d696e6174696f6e206f6e20666174616c6974792c20636c61737369736d2c20616e642069676e6f72616e63652e205265766965772053656e74696d656e743a,afafe87a80aff30cc7b59e02d89d4b394f07d216c3fa43ad6785a8473639cef8,"[50256, 14832, 8255, 25, 317, 7002, 832, 4088, 11, 257, 14395, 286, 2877, 11, 290, 257, 24281, 278, 7440, 1883, 319, 3735, 1483, 11, 1398, 1042, 11, 290, 17010, 13, 6602, 11352, 3681, 25]",34,27,34
sst-607,test,1,tigges,True,0.83333,Resourceful and ingenious entertainment.,Review Text: Resourceful and ingenious entertainment. Review Sentiment:,'Review Text: Resourceful and ingenious entertainment. Review Sentiment:',52657669657720546578743a205265736f7572636566756c20616e6420696e67656e696f757320656e7465727461696e6d656e742e205265766965772053656e74696d656e743a,91450ba4171aeda2addce716de34740ab265dfe4a0ccc4b6ab9a3b0eee387a63,"[50256, 14832, 8255, 25, 20857, 913, 290, 44207, 9739, 13, 6602, 11352, 3681, 25]",14,8,15
sst-608,test,1,tigges,True,0.77778,"''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington.","Review Text: ''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington. Review Sentiment:","""Review Text: ''Antwone Fisher'' is an earnest, by-the-numbers effort by Washington. Review Sentiment:""",52657669657720546578743a202727416e74776f6e6520466973686572272720697320616e206561726e6573742c2062792d7468652d6e756d62657273206566666f72742062792057617368696e67746f6e2e205265766965772053656e74696d656e743a,b487cbf7fc9a0f4d05251cc541e3817a428aba111930b61dd27bf5c89aea3c14,"[50256, 14832, 8255, 25, 10148, 13217, 86, 505, 14388, 7061, 318, 281, 23176, 11, 416, 12, 1169, 12, 77, 17024, 3626, 416, 2669, 13, 6602, 11352, 3681, 25]",28,20,27
sst-610,test,1,tigges,True,0.875,A historical epic with the courage of its convictions about both scope and detail.,Review Text: A historical epic with the courage of its convictions about both scope and detail. Review Sentiment:,'Review Text: A historical epic with the courage of its convictions about both scope and detail. Review Sentiment:',52657669657720546578743a204120686973746f726963616c206570696320776974682074686520636f7572616765206f662069747320636f6e76696374696f6e732061626f757420626f74682073636f706520616e642064657461696c2e205265766965772053656e74696d656e743a,821d60e6635d037a8e4cc0c2c3f475db2649e3f29a3a408fce8e92c68b596880,"[50256, 14832, 8255, 25, 317, 6754, 12191, 351, 262, 11917, 286, 663, 19131, 546, 1111, 8354, 290, 3703, 13, 6602, 11352, 3681, 25]",23,16,23
